set,size,prediction,label,concurrent_nodes
train,2.0,2.0,2.0,26.0
train,4.0,3.0,3.0,49.0
train,3.0,3.0,5.0,37.0
train,4.0,3.0,3.0,38.0
train,3.0,3.0,5.0,31.0
train,2.0,2.0,1.0,78.0
train,3.0,3.0,3.0,38.0
train,2.0,2.0,2.0,35.0
train,3.0,3.0,3.0,29.0
train,5.0,3.0,5.0,60.0
train,2.0,2.0,2.0,59.0
train,3.0,2.0,2.0,49.0
train,2.0,2.0,2.0,39.0
train,5.0,3.0,3.0,70.0
train,3.0,3.0,5.0,30.0
train,3.0,2.0,2.0,39.0
train,2.0,2.0,2.0,52.0
train,3.0,3.0,3.0,36.0
train,3.0,3.0,3.0,39.0
train,4.0,2.0,2.0,44.0
train,5.0,3.0,3.0,36.0
train,2.0,2.0,2.0,21.0
train,2.0,2.0,2.0,56.0
train,3.0,2.0,2.0,23.0
train,2.0,2.0,1.0,34.0
train,6.0,2.0,3.0,25.0
train,5.0,2.0,2.0,39.0
train,2.0,2.0,2.0,49.0
train,2.0,2.0,2.0,35.0
train,3.0,3.0,3.0,42.0
train,4.0,2.0,1.0,78.0
train,6.0,3.0,3.0,58.0
train,2.0,2.0,2.0,74.0
train,5.0,3.0,3.0,60.0
train,9.0,2.0,3.0,53.0
train,3.0,3.0,3.0,62.0
train,4.0,3.0,3.0,32.0
train,2.0,2.0,3.0,33.0
train,2.0,2.0,2.0,22.0
train,2.0,2.0,1.0,39.0
train,3.0,3.0,3.0,29.0
train,6.0,3.0,5.0,25.0
train,2.0,2.0,1.0,21.0
train,2.0,2.0,2.0,27.0
train,4.0,3.0,3.0,32.0
train,4.0,3.0,3.0,30.0
train,3.0,2.0,1.0,65.0
train,2.0,2.0,2.0,36.0
train,3.0,3.0,5.0,46.0
train,3.0,2.0,2.0,31.0
train,2.0,2.0,2.0,25.0
train,3.0,3.0,3.0,48.0
train,2.0,2.0,2.0,86.0
train,2.0,2.0,2.0,42.0
train,2.0,2.0,2.0,22.0
train,3.0,3.0,3.0,43.0
train,2.0,2.0,1.0,45.0
train,7.0,3.0,2.0,44.0
train,4.0,3.0,3.0,35.0
train,3.0,3.0,3.0,44.0
train,5.0,3.0,3.0,61.0
train,3.0,3.0,2.0,33.0
train,3.0,2.0,2.0,49.0
train,2.0,2.0,2.0,37.0
train,3.0,3.0,3.0,20.0
train,2.0,2.0,2.0,42.0
train,5.0,3.0,5.0,34.0
train,4.0,2.0,3.0,67.0
train,3.0,3.0,3.0,37.0
train,4.0,3.0,5.0,25.0
train,4.0,3.0,3.0,66.0
train,3.0,3.0,5.0,35.0
train,2.0,2.0,2.0,58.0
train,2.0,2.0,2.0,27.0
train,2.0,2.0,2.0,49.0
train,3.0,3.0,3.0,32.0
train,2.0,2.0,1.0,38.0
train,2.0,2.0,2.0,41.0
train,3.0,3.0,3.0,39.0
train,2.0,2.0,2.0,31.0
train,3.0,3.0,5.0,35.0
train,2.0,2.0,2.0,32.0
train,2.0,2.0,2.0,43.0
train,3.0,3.0,2.0,22.0
train,2.0,2.0,1.0,64.0
train,4.0,2.0,2.0,50.0
train,2.0,2.0,2.0,23.0
train,3.0,3.0,3.0,72.0
train,2.0,2.0,2.0,16.0
train,5.0,3.0,3.0,18.0
train,4.0,2.0,2.0,19.0
train,3.0,3.0,3.0,41.0
train,4.0,2.0,3.0,29.0
train,3.0,3.0,3.0,19.0
train,3.0,2.0,2.0,45.0
train,3.0,2.0,2.0,59.0
train,3.0,3.0,3.0,28.0
train,2.0,2.0,2.0,25.0
train,2.0,2.0,2.0,38.0
train,3.0,3.0,3.0,28.0
train,3.0,3.0,3.0,30.0
train,3.0,3.0,3.0,41.0
train,3.0,3.0,5.0,45.0
train,3.0,3.0,3.0,26.0
train,3.0,3.0,5.0,52.0
train,3.0,3.0,5.0,21.0
train,7.0,2.0,3.0,80.0
train,5.0,2.0,3.0,34.0
train,5.0,3.0,5.0,23.0
train,6.0,3.0,2.0,31.0
train,3.0,3.0,3.0,52.0
train,2.0,2.0,2.0,45.0
train,2.0,2.0,2.0,59.0
train,3.0,3.0,3.0,45.0
train,2.0,2.0,2.0,42.0
train,5.0,3.0,3.0,33.0
train,2.0,2.0,2.0,72.0
train,5.0,3.0,3.0,24.0
train,5.0,3.0,3.0,66.0
train,3.0,3.0,5.0,27.0
train,5.0,3.0,3.0,27.0
train,5.0,2.0,3.0,34.0
train,2.0,2.0,2.0,21.0
train,3.0,2.0,2.0,78.0
train,5.0,3.0,3.0,33.0
train,3.0,3.0,3.0,21.0
train,3.0,3.0,5.0,18.0
train,3.0,3.0,3.0,46.0
train,3.0,3.0,3.0,40.0
train,5.0,3.0,3.0,35.0
train,2.0,2.0,2.0,38.0
train,3.0,3.0,3.0,30.0
train,2.0,2.0,2.0,61.0
train,4.0,3.0,3.0,36.0
train,2.0,2.0,1.0,24.0
train,2.0,2.0,1.0,48.0
train,2.0,2.0,2.0,38.0
train,4.0,3.0,3.0,31.0
train,4.0,3.0,2.0,42.0
train,4.0,2.0,2.0,54.0
train,2.0,2.0,2.0,23.0
train,5.0,3.0,3.0,34.0
train,2.0,2.0,2.0,22.0
train,2.0,2.0,2.0,32.0
train,3.0,3.0,5.0,14.0
train,3.0,2.0,2.0,30.0
train,3.0,3.0,3.0,26.0
train,4.0,3.0,2.0,35.0
train,3.0,3.0,3.0,29.0
train,3.0,3.0,3.0,38.0
train,3.0,3.0,3.0,31.0
train,4.0,3.0,3.0,21.0
train,2.0,2.0,2.0,21.0
train,3.0,3.0,5.0,33.0
train,4.0,3.0,3.0,26.0
train,2.0,2.0,2.0,23.0
train,2.0,2.0,2.0,26.0
train,5.0,3.0,2.0,57.0
train,4.0,3.0,2.0,41.0
train,5.0,2.0,3.0,34.0
train,2.0,2.0,2.0,30.0
train,2.0,2.0,1.0,13.0
train,2.0,2.0,2.0,28.0
train,2.0,2.0,2.0,29.0
train,3.0,3.0,3.0,37.0
train,2.0,2.0,2.0,21.0
train,5.0,3.0,5.0,37.0
train,3.0,3.0,3.0,54.0
train,5.0,2.0,3.0,51.0
train,2.0,2.0,1.0,23.0
train,5.0,3.0,3.0,24.0
train,3.0,3.0,3.0,29.0
train,5.0,2.0,3.0,27.0
train,3.0,3.0,3.0,37.0
train,2.0,2.0,2.0,28.0
train,4.0,3.0,3.0,30.0
train,2.0,2.0,2.0,29.0
train,3.0,3.0,3.0,24.0
train,5.0,2.0,3.0,25.0
train,4.0,2.0,2.0,28.0
train,3.0,2.0,1.0,48.0
train,5.0,3.0,3.0,72.0
train,2.0,2.0,2.0,35.0
train,2.0,2.0,2.0,23.0
train,4.0,2.0,2.0,28.0
train,3.0,2.0,2.0,56.0
train,2.0,2.0,2.0,53.0
train,4.0,3.0,3.0,47.0
train,3.0,3.0,3.0,23.0
train,4.0,2.0,2.0,27.0
train,3.0,3.0,3.0,24.0
train,2.0,2.0,2.0,29.0
train,5.0,3.0,3.0,43.0
train,2.0,2.0,2.0,33.0
train,4.0,3.0,2.0,25.0
train,7.0,3.0,2.0,17.0
train,3.0,3.0,3.0,39.0
train,2.0,2.0,2.0,45.0
train,3.0,3.0,3.0,32.0
train,4.0,3.0,5.0,50.0
train,4.0,2.0,3.0,40.0
train,2.0,2.0,1.0,34.0
train,2.0,2.0,2.0,16.0
train,2.0,2.0,2.0,30.0
train,3.0,3.0,3.0,42.0
train,6.0,3.0,3.0,46.0
train,3.0,3.0,3.0,34.0
train,3.0,3.0,2.0,24.0
train,6.0,2.0,2.0,19.0
train,2.0,2.0,2.0,19.0
train,3.0,3.0,5.0,42.0
train,3.0,3.0,3.0,27.0
train,2.0,2.0,1.0,42.0
train,3.0,3.0,3.0,57.0
train,3.0,3.0,5.0,49.0
train,2.0,2.0,2.0,31.0
train,3.0,3.0,3.0,33.0
train,5.0,2.0,3.0,27.0
train,2.0,2.0,2.0,31.0
train,2.0,2.0,2.0,49.0
train,2.0,2.0,2.0,42.0
train,2.0,2.0,1.0,80.0
train,3.0,3.0,3.0,61.0
train,2.0,2.0,2.0,42.0
train,3.0,3.0,3.0,25.0
train,2.0,2.0,2.0,38.0
train,2.0,2.0,2.0,29.0
train,3.0,3.0,3.0,29.0
train,2.0,2.0,2.0,33.0
train,5.0,2.0,3.0,30.0
train,3.0,3.0,3.0,54.0
train,4.0,3.0,5.0,22.0
train,3.0,2.0,1.0,23.0
train,6.0,2.0,3.0,38.0
train,3.0,3.0,5.0,38.0
train,5.0,3.0,3.0,35.0
train,2.0,2.0,2.0,46.0
train,4.0,3.0,3.0,20.0
train,2.0,2.0,2.0,47.0
train,4.0,3.0,2.0,57.0
train,2.0,2.0,2.0,45.0
train,3.0,3.0,3.0,43.0
train,3.0,3.0,3.0,24.0
train,8.0,2.0,3.0,49.0
train,2.0,2.0,2.0,64.0
train,5.0,3.0,2.0,38.0
train,6.0,2.0,3.0,28.0
train,2.0,2.0,2.0,76.0
train,2.0,2.0,1.0,57.0
train,3.0,3.0,3.0,16.0
train,2.0,2.0,2.0,21.0
train,4.0,3.0,5.0,35.0
train,6.0,2.0,2.0,24.0
train,3.0,3.0,3.0,37.0
train,2.0,2.0,1.0,76.0
train,3.0,3.0,3.0,51.0
train,4.0,3.0,3.0,40.0
train,6.0,2.0,2.0,26.0
train,3.0,3.0,3.0,22.0
train,3.0,3.0,3.0,40.0
train,2.0,2.0,2.0,23.0
train,3.0,3.0,3.0,33.0
train,3.0,3.0,3.0,27.0
train,4.0,3.0,3.0,18.0
train,3.0,3.0,3.0,33.0
train,2.0,2.0,2.0,34.0
train,3.0,2.0,2.0,46.0
train,2.0,2.0,2.0,37.0
train,3.0,2.0,2.0,37.0
train,3.0,3.0,3.0,30.0
train,3.0,3.0,3.0,35.0
train,3.0,2.0,2.0,83.0
train,5.0,3.0,2.0,78.0
train,3.0,3.0,5.0,26.0
train,6.0,2.0,2.0,83.0
train,3.0,2.0,2.0,34.0
train,3.0,3.0,3.0,30.0
train,3.0,3.0,5.0,47.0
train,4.0,3.0,2.0,62.0
train,2.0,2.0,2.0,24.0
train,3.0,2.0,2.0,31.0
train,3.0,3.0,3.0,51.0
train,3.0,3.0,3.0,25.0
train,3.0,3.0,3.0,32.0
train,3.0,3.0,3.0,33.0
train,3.0,3.0,3.0,34.0
train,3.0,3.0,3.0,31.0
train,3.0,3.0,5.0,28.0
train,3.0,3.0,5.0,37.0
train,4.0,3.0,3.0,18.0
train,3.0,3.0,3.0,55.0
train,3.0,3.0,2.0,20.0
train,4.0,3.0,3.0,44.0
train,2.0,2.0,2.0,51.0
train,3.0,3.0,5.0,28.0
train,3.0,2.0,2.0,29.0
train,2.0,2.0,1.0,36.0
train,4.0,3.0,5.0,31.0
train,2.0,2.0,5.0,32.0
train,2.0,2.0,1.0,46.0
train,5.0,2.0,2.0,49.0
train,3.0,2.0,2.0,41.0
train,7.0,2.0,5.0,26.0
train,4.0,2.0,2.0,37.0
train,2.0,2.0,2.0,35.0
train,2.0,2.0,2.0,0.0
train,4.0,3.0,3.0,37.0
train,5.0,3.0,3.0,28.0
train,3.0,3.0,3.0,34.0
train,2.0,2.0,2.0,48.0
train,3.0,3.0,3.0,28.0
train,3.0,2.0,2.0,27.0
train,4.0,2.0,2.0,17.0
train,3.0,2.0,2.0,46.0
train,3.0,3.0,3.0,36.0
train,3.0,3.0,3.0,46.0
train,2.0,2.0,2.0,80.0
train,2.0,2.0,2.0,30.0
train,2.0,2.0,1.0,66.0
train,3.0,3.0,2.0,35.0
train,3.0,3.0,5.0,38.0
train,2.0,2.0,1.0,29.0
train,3.0,3.0,3.0,49.0
train,2.0,2.0,2.0,33.0
train,2.0,2.0,2.0,46.0
train,5.0,3.0,3.0,40.0
train,2.0,2.0,2.0,47.0
train,2.0,2.0,2.0,31.0
train,3.0,3.0,3.0,38.0
train,4.0,2.0,2.0,36.0
train,8.0,2.0,2.0,47.0
train,2.0,2.0,2.0,31.0
train,3.0,3.0,3.0,35.0
train,4.0,3.0,2.0,34.0
train,2.0,2.0,2.0,38.0
train,3.0,3.0,3.0,35.0
train,3.0,3.0,3.0,83.0
train,4.0,3.0,3.0,28.0
train,3.0,3.0,3.0,41.0
train,3.0,3.0,3.0,31.0
train,3.0,3.0,3.0,23.0
train,2.0,2.0,2.0,27.0
train,2.0,2.0,2.0,60.0
train,3.0,3.0,3.0,23.0
train,3.0,3.0,3.0,31.0
train,2.0,2.0,2.0,23.0
train,3.0,3.0,3.0,28.0
train,3.0,3.0,5.0,30.0
train,3.0,3.0,3.0,29.0
train,2.0,2.0,2.0,21.0
train,2.0,2.0,1.0,85.0
train,2.0,2.0,2.0,72.0
train,4.0,3.0,3.0,26.0
train,3.0,3.0,3.0,26.0
train,3.0,3.0,3.0,23.0
train,2.0,2.0,1.0,13.0
train,2.0,2.0,1.0,47.0
train,3.0,3.0,3.0,29.0
train,3.0,3.0,3.0,26.0
train,5.0,3.0,3.0,22.0
train,3.0,3.0,3.0,35.0
train,2.0,2.0,2.0,31.0
train,2.0,2.0,2.0,22.0
train,2.0,2.0,1.0,37.0
train,2.0,2.0,2.0,38.0
train,3.0,3.0,3.0,27.0
train,3.0,3.0,3.0,14.0
train,2.0,2.0,1.0,50.0
train,5.0,3.0,3.0,46.0
train,4.0,3.0,2.0,61.0
train,3.0,3.0,3.0,31.0
train,2.0,2.0,2.0,32.0
train,3.0,3.0,3.0,42.0
train,3.0,2.0,2.0,57.0
train,2.0,2.0,2.0,22.0
train,2.0,2.0,2.0,35.0
train,2.0,2.0,2.0,24.0
train,5.0,3.0,3.0,27.0
train,2.0,2.0,2.0,42.0
train,5.0,3.0,1.0,24.0
train,2.0,2.0,2.0,33.0
train,2.0,2.0,2.0,37.0
train,2.0,2.0,2.0,21.0
train,3.0,3.0,5.0,38.0
train,4.0,2.0,2.0,27.0
train,4.0,3.0,3.0,40.0
train,2.0,2.0,2.0,21.0
train,2.0,2.0,1.0,29.0
train,3.0,3.0,3.0,41.0
train,2.0,2.0,2.0,39.0
train,6.0,3.0,2.0,34.0
train,3.0,2.0,2.0,26.0
train,2.0,2.0,2.0,41.0
train,5.0,3.0,3.0,42.0
train,2.0,2.0,5.0,41.0
train,2.0,2.0,2.0,78.0
train,3.0,3.0,3.0,47.0
train,3.0,2.0,3.0,22.0
train,3.0,2.0,2.0,38.0
train,2.0,2.0,2.0,30.0
train,3.0,2.0,1.0,43.0
train,2.0,2.0,2.0,74.0
train,5.0,3.0,2.0,50.0
train,2.0,2.0,1.0,27.0
train,5.0,2.0,2.0,44.0
train,5.0,3.0,3.0,53.0
train,2.0,2.0,2.0,40.0
train,3.0,3.0,3.0,20.0
train,3.0,3.0,3.0,74.0
train,6.0,3.0,5.0,39.0
train,2.0,2.0,1.0,37.0
train,5.0,3.0,3.0,26.0
train,5.0,3.0,3.0,29.0
train,2.0,2.0,3.0,22.0
train,10.0,2.0,3.0,29.0
train,2.0,2.0,2.0,34.0
train,3.0,3.0,3.0,32.0
train,3.0,3.0,3.0,32.0
train,3.0,3.0,3.0,27.0
train,3.0,3.0,3.0,38.0
train,3.0,3.0,5.0,47.0
train,4.0,3.0,2.0,30.0
train,10.0,2.0,3.0,43.0
train,4.0,3.0,3.0,18.0
train,2.0,2.0,2.0,47.0
train,4.0,3.0,3.0,46.0
train,3.0,3.0,3.0,29.0
train,2.0,3.0,3.0,27.0
train,5.0,3.0,5.0,27.0
train,3.0,3.0,5.0,56.0
train,2.0,2.0,2.0,37.0
train,2.0,2.0,2.0,49.0
train,2.0,2.0,2.0,23.0
train,3.0,3.0,3.0,31.0
train,3.0,3.0,3.0,31.0
train,2.0,2.0,2.0,34.0
train,2.0,2.0,1.0,35.0
train,4.0,3.0,3.0,45.0
train,3.0,3.0,3.0,23.0
train,3.0,3.0,3.0,75.0
train,2.0,2.0,2.0,43.0
train,5.0,3.0,3.0,35.0
train,2.0,2.0,2.0,36.0
train,2.0,2.0,2.0,24.0
train,4.0,3.0,5.0,46.0
train,2.0,2.0,5.0,25.0
train,3.0,3.0,5.0,32.0
train,7.0,3.0,3.0,47.0
train,2.0,2.0,2.0,29.0
train,4.0,2.0,2.0,60.0
train,4.0,3.0,5.0,28.0
train,9.0,2.0,3.0,33.0
train,4.0,3.0,3.0,48.0
train,2.0,2.0,1.0,85.0
train,4.0,2.0,2.0,83.0
train,2.0,2.0,1.0,29.0
train,3.0,3.0,3.0,24.0
train,2.0,2.0,2.0,26.0
train,3.0,3.0,3.0,25.0
train,2.0,2.0,2.0,42.0
train,2.0,2.0,2.0,35.0
train,5.0,2.0,3.0,38.0
train,2.0,2.0,2.0,36.0
train,5.0,3.0,7.0,35.0
train,4.0,3.0,5.0,40.0
train,2.0,2.0,1.0,40.0
train,4.0,2.0,2.0,22.0
train,5.0,3.0,3.0,54.0
train,4.0,2.0,2.0,18.0
train,5.0,3.0,3.0,33.0
train,2.0,2.0,2.0,44.0
train,3.0,3.0,3.0,21.0
train,2.0,2.0,2.0,31.0
train,2.0,2.0,2.0,37.0
train,2.0,2.0,1.0,31.0
train,3.0,3.0,3.0,35.0
train,3.0,3.0,3.0,34.0
train,2.0,2.0,3.0,28.0
train,3.0,3.0,3.0,24.0
train,2.0,2.0,2.0,27.0
train,2.0,2.0,1.0,32.0
train,3.0,3.0,3.0,37.0
train,3.0,3.0,5.0,28.0
train,2.0,2.0,2.0,24.0
train,3.0,3.0,3.0,34.0
train,3.0,3.0,3.0,30.0
train,3.0,3.0,3.0,60.0
train,2.0,2.0,2.0,29.0
train,3.0,2.0,2.0,62.0
train,4.0,3.0,5.0,34.0
train,2.0,2.0,2.0,25.0
train,2.0,2.0,2.0,48.0
train,5.0,2.0,5.0,31.0
train,2.0,3.0,5.0,45.0
train,4.0,3.0,2.0,74.0
train,2.0,2.0,3.0,25.0
train,3.0,2.0,2.0,37.0
train,2.0,2.0,2.0,73.0
train,2.0,2.0,2.0,42.0
train,2.0,2.0,2.0,26.0
train,2.0,2.0,1.0,36.0
train,2.0,2.0,1.0,26.0
train,3.0,3.0,5.0,27.0
train,3.0,3.0,5.0,42.0
train,2.0,2.0,2.0,30.0
train,4.0,3.0,3.0,39.0
train,3.0,3.0,3.0,33.0
train,3.0,3.0,3.0,19.0
train,3.0,3.0,3.0,41.0
train,3.0,3.0,3.0,32.0
train,5.0,2.0,3.0,51.0
train,2.0,2.0,2.0,32.0
train,2.0,2.0,2.0,27.0
train,2.0,2.0,1.0,39.0
train,3.0,3.0,7.0,28.0
train,6.0,3.0,3.0,62.0
train,4.0,3.0,3.0,25.0
train,4.0,3.0,5.0,37.0
train,4.0,3.0,2.0,28.0
train,3.0,3.0,3.0,34.0
train,3.0,2.0,2.0,38.0
train,3.0,3.0,5.0,37.0
train,2.0,2.0,2.0,30.0
train,3.0,3.0,3.0,30.0
train,5.0,2.0,5.0,28.0
train,6.0,2.0,3.0,26.0
train,3.0,3.0,3.0,31.0
train,2.0,2.0,1.0,26.0
train,5.0,3.0,3.0,30.0
train,2.0,2.0,2.0,79.0
train,2.0,2.0,2.0,38.0
train,4.0,3.0,2.0,49.0
train,2.0,2.0,2.0,17.0
train,5.0,3.0,3.0,33.0
train,4.0,3.0,3.0,13.0
train,4.0,3.0,3.0,84.0
train,3.0,2.0,2.0,78.0
train,3.0,3.0,3.0,29.0
train,3.0,3.0,3.0,38.0
train,3.0,3.0,3.0,43.0
train,6.0,3.0,3.0,55.0
train,2.0,2.0,2.0,44.0
train,7.0,2.0,5.0,36.0
train,3.0,3.0,5.0,31.0
train,2.0,2.0,2.0,26.0
train,3.0,2.0,3.0,32.0
train,3.0,3.0,3.0,46.0
train,2.0,2.0,2.0,28.0
train,5.0,3.0,5.0,38.0
train,6.0,3.0,2.0,57.0
train,4.0,3.0,3.0,33.0
train,5.0,2.0,3.0,32.0
train,4.0,3.0,3.0,25.0
train,2.0,2.0,2.0,38.0
train,5.0,3.0,5.0,47.0
train,2.0,2.0,2.0,27.0
train,3.0,2.0,2.0,26.0
train,4.0,3.0,3.0,49.0
train,3.0,3.0,5.0,54.0
train,3.0,3.0,3.0,41.0
train,3.0,3.0,3.0,46.0
train,3.0,2.0,2.0,77.0
train,2.0,2.0,1.0,76.0
train,6.0,3.0,3.0,30.0
train,2.0,2.0,3.0,29.0
train,3.0,3.0,3.0,29.0
train,3.0,2.0,2.0,39.0
train,3.0,3.0,3.0,35.0
train,3.0,3.0,3.0,42.0
train,2.0,2.0,2.0,29.0
train,4.0,2.0,2.0,37.0
train,6.0,3.0,3.0,26.0
train,2.0,2.0,1.0,74.0
train,7.0,2.0,3.0,83.0
train,5.0,3.0,3.0,29.0
train,3.0,3.0,3.0,60.0
train,2.0,2.0,2.0,55.0
train,2.0,2.0,2.0,24.0
train,3.0,3.0,3.0,36.0
train,3.0,3.0,5.0,57.0
train,3.0,3.0,3.0,30.0
train,4.0,3.0,3.0,64.0
train,6.0,3.0,3.0,37.0
train,2.0,2.0,1.0,28.0
train,3.0,3.0,3.0,26.0
train,10.0,3.0,3.0,35.0
train,3.0,3.0,3.0,35.0
train,3.0,2.0,2.0,70.0
train,2.0,2.0,1.0,31.0
train,3.0,3.0,3.0,79.0
train,4.0,3.0,3.0,29.0
train,2.0,2.0,2.0,27.0
train,3.0,3.0,3.0,37.0
train,2.0,2.0,5.0,52.0
train,2.0,2.0,2.0,52.0
train,2.0,2.0,1.0,55.0
train,2.0,2.0,2.0,33.0
train,2.0,2.0,1.0,25.0
train,7.0,3.0,3.0,49.0
train,3.0,3.0,3.0,37.0
train,3.0,3.0,3.0,38.0
train,2.0,2.0,2.0,21.0
train,7.0,3.0,2.0,60.0
train,4.0,3.0,2.0,28.0
train,3.0,2.0,2.0,43.0
train,3.0,3.0,5.0,50.0
train,3.0,3.0,5.0,48.0
train,2.0,2.0,2.0,23.0
train,4.0,3.0,3.0,40.0
train,4.0,3.0,3.0,38.0
train,2.0,2.0,2.0,27.0
train,2.0,2.0,1.0,40.0
train,3.0,3.0,3.0,70.0
train,2.0,2.0,2.0,28.0
train,2.0,2.0,2.0,80.0
train,3.0,3.0,5.0,31.0
train,3.0,3.0,3.0,34.0
train,5.0,3.0,3.0,57.0
train,3.0,2.0,1.0,42.0
train,6.0,3.0,3.0,56.0
train,4.0,3.0,2.0,27.0
train,3.0,3.0,3.0,25.0
train,5.0,3.0,5.0,56.0
train,4.0,3.0,3.0,25.0
train,2.0,2.0,1.0,34.0
train,3.0,3.0,3.0,25.0
train,2.0,2.0,5.0,50.0
train,3.0,2.0,2.0,44.0
train,2.0,2.0,2.0,39.0
train,2.0,2.0,2.0,35.0
train,2.0,2.0,1.0,30.0
train,3.0,3.0,5.0,27.0
train,3.0,2.0,2.0,44.0
train,2.0,2.0,2.0,23.0
train,3.0,3.0,5.0,23.0
train,5.0,3.0,5.0,25.0
train,3.0,3.0,3.0,21.0
train,3.0,3.0,3.0,40.0
train,4.0,2.0,2.0,26.0
train,2.0,2.0,2.0,60.0
train,2.0,2.0,2.0,26.0
train,4.0,3.0,3.0,32.0
train,2.0,2.0,2.0,14.0
train,3.0,2.0,3.0,31.0
train,2.0,2.0,2.0,24.0
train,2.0,2.0,2.0,33.0
train,3.0,3.0,3.0,34.0
train,5.0,3.0,3.0,25.0
train,4.0,3.0,3.0,21.0
train,4.0,3.0,3.0,36.0
train,3.0,3.0,3.0,37.0
train,2.0,2.0,2.0,44.0
train,3.0,3.0,3.0,40.0
train,2.0,2.0,2.0,32.0
train,3.0,3.0,3.0,41.0
train,5.0,3.0,3.0,19.0
train,5.0,2.0,2.0,68.0
train,11.0,2.0,5.0,43.0
train,2.0,2.0,2.0,57.0
train,4.0,3.0,2.0,42.0
train,3.0,2.0,2.0,74.0
train,3.0,3.0,3.0,34.0
train,2.0,2.0,2.0,27.0
train,2.0,2.0,2.0,25.0
train,4.0,3.0,2.0,38.0
train,3.0,3.0,5.0,20.0
train,3.0,3.0,3.0,79.0
train,4.0,3.0,5.0,48.0
train,2.0,2.0,1.0,34.0
train,4.0,3.0,2.0,35.0
train,3.0,3.0,3.0,28.0
train,2.0,2.0,2.0,46.0
train,3.0,3.0,3.0,28.0
train,3.0,3.0,3.0,21.0
train,2.0,2.0,2.0,50.0
train,3.0,3.0,5.0,15.0
train,4.0,3.0,3.0,42.0
train,4.0,3.0,5.0,31.0
train,2.0,2.0,2.0,55.0
train,2.0,2.0,2.0,41.0
train,3.0,3.0,3.0,24.0
train,2.0,2.0,2.0,27.0
train,6.0,2.0,3.0,43.0
train,3.0,3.0,3.0,46.0
train,2.0,2.0,2.0,29.0
train,3.0,3.0,5.0,29.0
train,2.0,2.0,2.0,22.0
train,4.0,3.0,2.0,37.0
train,3.0,3.0,3.0,35.0
train,2.0,2.0,2.0,45.0
train,3.0,3.0,3.0,26.0
train,2.0,2.0,2.0,21.0
train,3.0,3.0,3.0,31.0
train,3.0,3.0,3.0,22.0
train,3.0,3.0,3.0,60.0
train,8.0,3.0,2.0,33.0
train,4.0,3.0,5.0,21.0
train,2.0,2.0,1.0,21.0
train,2.0,2.0,1.0,57.0
train,2.0,2.0,2.0,32.0
train,3.0,3.0,5.0,21.0
train,2.0,2.0,3.0,25.0
train,5.0,3.0,5.0,19.0
train,3.0,3.0,3.0,26.0
train,3.0,3.0,3.0,30.0
train,3.0,2.0,2.0,38.0
train,2.0,2.0,2.0,43.0
train,2.0,2.0,2.0,20.0
train,3.0,3.0,3.0,30.0
train,3.0,3.0,3.0,29.0
train,2.0,2.0,2.0,25.0
train,5.0,3.0,3.0,41.0
train,5.0,3.0,3.0,34.0
train,4.0,3.0,2.0,23.0
train,4.0,3.0,3.0,31.0
train,2.0,2.0,2.0,82.0
train,2.0,2.0,1.0,41.0
train,2.0,2.0,2.0,28.0
train,3.0,3.0,3.0,46.0
train,4.0,3.0,5.0,19.0
train,4.0,3.0,5.0,44.0
train,6.0,3.0,3.0,31.0
train,2.0,2.0,2.0,25.0
train,3.0,3.0,2.0,68.0
train,4.0,3.0,5.0,38.0
train,2.0,2.0,1.0,46.0
train,2.0,2.0,1.0,51.0
train,2.0,2.0,2.0,55.0
train,2.0,2.0,2.0,18.0
train,3.0,3.0,3.0,40.0
train,3.0,3.0,3.0,44.0
train,2.0,2.0,2.0,33.0
train,7.0,3.0,7.0,30.0
train,3.0,3.0,3.0,38.0
train,2.0,2.0,2.0,29.0
train,2.0,2.0,2.0,45.0
train,3.0,3.0,5.0,31.0
train,4.0,3.0,2.0,32.0
train,3.0,3.0,3.0,22.0
train,3.0,3.0,5.0,33.0
train,2.0,2.0,1.0,28.0
train,3.0,3.0,3.0,71.0
train,2.0,2.0,2.0,49.0
train,2.0,2.0,2.0,19.0
train,2.0,2.0,2.0,36.0
train,5.0,3.0,2.0,32.0
train,6.0,3.0,3.0,18.0
train,5.0,3.0,5.0,37.0
train,3.0,2.0,2.0,57.0
train,3.0,2.0,1.0,40.0
train,2.0,2.0,2.0,79.0
train,3.0,3.0,3.0,29.0
train,7.0,2.0,3.0,28.0
train,3.0,3.0,3.0,40.0
train,4.0,3.0,3.0,22.0
train,3.0,3.0,3.0,38.0
train,3.0,3.0,3.0,43.0
train,4.0,3.0,3.0,33.0
train,5.0,3.0,3.0,37.0
train,2.0,2.0,2.0,54.0
train,3.0,3.0,5.0,50.0
train,2.0,2.0,2.0,46.0
train,3.0,3.0,3.0,25.0
train,2.0,2.0,1.0,32.0
train,2.0,2.0,2.0,27.0
train,3.0,3.0,5.0,49.0
train,6.0,3.0,2.0,23.0
train,5.0,3.0,3.0,26.0
train,3.0,3.0,3.0,31.0
train,3.0,3.0,5.0,20.0
train,5.0,3.0,3.0,72.0
train,2.0,2.0,2.0,46.0
train,2.0,2.0,2.0,25.0
train,3.0,3.0,5.0,30.0
train,3.0,3.0,3.0,26.0
train,9.0,3.0,2.0,49.0
